mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_072,0.05,-8.75,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.1636242399248909,0.8612312525944246,6.164373189676553e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_072,0.05,-9.125,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.1636242399248909,0.8612312525944246,7.389862003037706e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_072,0.05,-9.25,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.1636242399248909,0.8612312525944246,7.389862003037706e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_072,0.1,10.625,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,9.677243360783905e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_072,0.1,10.25,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,9.677243360783905e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_072,0.1,10.125,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,9.677243360783905e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_072,0.1,10.0,0.125,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,0.00010159804514842108,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_072,0.1,-8.5,0.125,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,0.00010159804514842108,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_072,0.1,-8.75,0.0,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,0.00010159804514842108,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_072,0.1,-9.0,0.125,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,0.00010159804514842108,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_072,0.1,-9.375,-0.125,competence,,random,072,raw,norm_preserving,sd_matched,0.18998873929850948,0.3272484798497818,1.7224625051888491,0.00010159804514842108,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_073,-0.1,10.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.00015085666382219642,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_073,-0.1,10.25,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_073,-0.1,10.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_073,-0.1,10.0,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_073,-0.1,-8.5,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_073,-0.1,-8.625,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_073,-0.1,-9.25,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_073,-0.1,-9.375,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.3727587697463169,-1.722462505188849,0.0001573488989379257,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_073,-0.05,10.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,5.313620931701735e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_073,-0.05,10.375,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,5.7383393141208217e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_073,-0.05,10.0,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,5.7383393141208217e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_073,-0.05,10.0,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,6.495695561170578e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_073,-0.05,-8.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,6.495695561170578e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_073,-0.05,-8.75,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,7.77589957579039e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_073,-0.05,-9.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,7.77589957579039e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_073,-0.05,-9.25,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,-0.18637938487315844,-0.8612312525944245,7.77589957579039e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_073,0.0,10.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_073,0.0,10.25,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_073,0.0,10.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_073,0.0,9.875,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_073,0.0,-8.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_073,0.0,-8.75,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_073,0.0,-9.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_073,0.0,-9.25,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_073,0.05,10.75,0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,5.2452054660534486e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_073,0.05,10.125,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,6.045750342309475e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_073,0.05,10.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,6.045750342309475e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_073,0.05,10.25,0.375,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,6.803386349929497e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_073,0.05,-8.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,6.803386349929497e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_073,0.05,-8.75,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,7.753360841888934e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_073,0.05,-9.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,7.753360841888934e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_073,0.05,-9.375,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.18637938487315844,0.8612312525944245,7.753360841888934e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_073,0.1,10.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_073,0.1,10.125,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_073,0.1,10.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_073,0.1,10.125,0.25,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_073,0.1,-8.625,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_073,0.1,-8.875,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_073,0.1,-9.125,0.0,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_073,0.1,-9.375,-0.125,competence,,random,073,raw,norm_preserving,sd_matched,0.2164103825908524,0.3727587697463169,1.722462505188849,0.0001265690807485953,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_074,-0.1,10.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00011421677481848747,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_074,-0.1,10.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012124685599701479,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_074,-0.1,10.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012124685599701479,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_074,-0.1,10.0,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012124685599701479,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_074,-0.1,-8.5,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012124685599701479,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_074,-0.1,-8.875,-0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012294400949031115,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_074,-0.1,-9.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012294400949031115,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_074,-0.1,-9.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.31693168281159123,-1.722462505188849,0.00012294400949031115,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_074,-0.05,10.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,3.583335274015553e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_074,-0.05,10.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,3.8114943890832365e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_074,-0.05,10.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.360860475571826e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_074,-0.05,10.125,0.25,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.629192699212581e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_074,-0.05,-8.5,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.629192699212581e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_074,-0.05,-8.75,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.629192699212581e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_074,-0.05,-9.25,-0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.629192699212581e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_074,-0.05,-9.375,-0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,-0.15846584140579562,-0.8612312525944245,4.629192699212581e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_074,0.0,10.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_074,0.0,10.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_074,0.0,10.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_074,0.0,9.875,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_074,0.0,-8.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_074,0.0,-8.75,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_074,0.0,-9.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_074,0.0,-9.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_074,0.05,10.75,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,3.6970919609302655e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_074,0.05,10.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,3.9088092307792976e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_074,0.05,10.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.0926792280515656e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_074,0.05,10.0,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.284085662220605e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_074,0.05,-8.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.284085662220605e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_074,0.05,-8.875,-0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.790941238752566e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_074,0.05,-9.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.790941238752566e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_074,0.05,-9.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.15846584140579562,0.8612312525944245,4.790941238752566e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_074,0.1,10.625,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,9.23405823414214e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_074,0.1,10.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_074,0.1,10.0,-0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_074,0.1,10.125,0.25,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_074,0.1,-8.5,0.125,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_074,0.1,-8.75,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_074,0.1,-9.125,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_074,0.1,-9.25,0.0,competence,,random,074,raw,norm_preserving,sd_matched,0.1839991766769072,0.31693168281159123,1.722462505188849,0.00010399340681033209,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_075,-0.1,10.75,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00016294344095513225,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_075,-0.1,10.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00017738755559548736,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_075,-0.1,10.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00017738755559548736,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_075,-0.1,10.125,0.25,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00017738755559548736,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_075,-0.1,-8.5,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00019698469259310514,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_075,-0.1,-8.875,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00019698469259310514,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_075,-0.1,-9.25,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00019698469259310514,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_075,-0.1,-9.375,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.4286755520500425,-1.722462505188849,0.00019698469259310514,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_075,-0.05,10.75,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,7.800039020366967e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_075,-0.05,10.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_075,-0.05,10.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_075,-0.05,10.0,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_075,-0.05,-8.625,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_075,-0.05,-8.75,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_075,-0.05,-9.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_075,-0.05,-9.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,-0.21433777602502124,-0.8612312525944245,8.131698268698528e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_075,0.0,10.625,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_075,0.0,10.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_075,0.0,10.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_075,0.0,9.875,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_075,0.0,-8.625,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_075,0.0,-8.75,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_075,0.0,-9.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_075,0.0,-9.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_075,0.05,10.625,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,7.571542664663866e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_075,0.05,10.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,7.571542664663866e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_075,0.05,10.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,7.571542664663866e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_075,0.05,10.0,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,7.571542664663866e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_075,0.05,-8.625,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,8.396898920182139e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_075,0.05,-8.875,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,8.396898920182139e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_075,0.05,-9.125,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,8.396898920182139e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_075,0.05,-9.375,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.21433777602502124,0.8612312525944245,8.396898920182139e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_075,0.1,10.5,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00020262456382624805,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_075,0.1,10.25,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00020903949916828424,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_075,0.1,10.0,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00020903949916828424,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_075,0.1,10.0,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00020903949916828424,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_075,0.1,-8.5,0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00022869385429657996,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_075,0.1,-8.75,0.0,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00022869385429657996,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_075,0.1,-9.25,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00022869385429657996,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_075,0.1,-9.375,-0.125,competence,,random,075,raw,norm_preserving,sd_matched,0.24887366242148937,0.4286755520500425,1.722462505188849,0.00022869385429657996,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_076,-0.1,10.625,0.0,competence,,random,076,raw,norm_preserving,sd_matched,0.1850148342182332,-0.31868111484463757,-1.7224625051888491,0.00012451662041712552,False
